,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
103,GearSpinner5551,"He/Him/Het(?)/23, Dorky Ambivert, Mecha-lover, Horror fan, 24/7 Existentialist, Likes & RTs 🔞occasionally, Mari is life. @lillemorelilith 's my bestie!","Computer World, CA",1487,434,22041,90,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
104,jmgachogu,"“and if i know any thing at all, it’s that a wall is just a wall and nothing more at all. it can be broken down” - assata shakur. 🇰🇪. 20. (he/him)",occupied catawba land. (nc),379,219,15792,187,"At this rate, Nicki Minaj is on track to become the 2024 Republican Presidential nominee…

✅ Defends rapists
✅ Spreads vaccine disinfo
✅ Lies about social media ""censorship""",[]
105,KenSanDiego,"Danno's daddy, godfather, son, brother, uncle, editor, amateur genealogist and fully vaccinated! Go Fins!",San Diego,2084,3380,79141,3244,BREAKING: A new poll shows that a majority of Americans support vaccine requirements for airline passengers to fly and for sports fans to enter arenas. RT IF YOU’RE ONE OF THOSE AMERICANS!,[]
106,merrykosmos,registered nurse. MPH candidate. 💜방탄소년단 #OT7 #BWL #ARMY💜 she/her | jikook in my🫀 sope on my 🧠 Alba gu bràth 🏴󠁧󠁢󠁳󠁣󠁴󠁿,QC Native #CLTTillIDie,1356,788,52389,90,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
107,ih3artdisco,,,230,92,8288,0,@NICKIMINAJ My dang wife took my pickup in for the vaccine when I was out of town. https://t.co/yXSTyHHcGd,[]
108,TeamSeaSlug32,"Low Frequency Propaganda :-: The Invisible Hand Can Hold Deez 🥜🥜
#ProbMob  #GRAMaddict  #whitelily",,755,167,11114,2805,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
109,JLG1956,"Retired USAF  /     

Shareholder, Green Bay Packers, Inc.  / 

 I block Anti-American Moonbat Guttersnipes.

Also @JLG1956 on Gab and Parler","Missouri, USA",4262,1887,306680,37,"""Second, President Xi has no arrogance. He treats people or counterparts from other countries as equal""

An American magazine published this. Recall that china has threatened countries over the past year with cutting off vaccine supplies over disagreements on Taiwan and Uyghurs.",[]
110,shifanahmed20,Bodily integrity is inviolable,,661,342,3595,382,"People with prior COVID disease already have excellent immunity. #VaccineMandate's are thus unscientific. My @munkdebate with @DrPaulOffit. 
https://t.co/Oov5EvdIfL",['VaccineMandate']
111,mariaserrano98,Lvl 23 ♉,who knows,267,201,9118,2805,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
112,thedillonbreck,Star of The Real Housewives of Des Moines. (semi)retired party boy. Tequila Gay. Insta:thedillonbreckenridge|Snap:dbreck,check your local listings ,988,1977,29770,3,Send me your before and after the vaccine balls pics!,[]
113,xunsoju,"for 세훈 & 재현, always",she/her,282,1148,13123,77,"🐥🧼💭 today 

“employee and students”
“it’s lunch time in a little bit”
“i had my vaccine shot yesterday and i’m resting today”
“my arm hurt but i don’t have a fever”",[]
114,btsIyricism,"우린 서로의 야경, 서로의 달
@BTS_twt 우리의 비행은 영원할 거야",,162,198,96588,1898,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
115,DilanPeters,,,418,134,844,46,"Interestingly, @TOPublicHealth chronically has one of the lowest vaccine adverse events reporting rates among Ontario's PHUs historically for all vaccines.

@epdevilla, as TO's top public health official, any idea what explains this apparent systemic, relative underreporting? https://t.co/nkXBtwm8tV",[]
116,BabsSheKing,"'For he was more than over shoes in love. 'Tis true; for you are over boots in love.' Welcome to the musics of my life.
Moderator for https://t.co/vVfXNluBE9 She/her. Deep Woke",Here,4498,2805,198385,62,"Nicki Minaj vows “I’ll never use Twitter again” after suspension for viral COVID vaccine post
https://t.co/nw4HJ4Z0B3",[]
117,maxapessoa,uwu | she/her | 🇧🇷,latina • bi • autistic ,745,165,50428,8823,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
118,TheDownerParty,superphysiological takes.,,252,85,4239,2596,"We did a deeper dive into the law - 

The Biden Vaccine Mandate is unconstitutional. 

Here's why.

https://t.co/osPyurRyb7",[]
119,nando_chavez3,,Bay Area,1344,2746,19854,2805,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
120,PointClovis,Be honest,"New Jersey, USA",85,21,1025,0,@NikoLoveTMXXX @AngelaBelcamino But she lied to you guys twice once about going to the White House and once about her friend's balls blowing upBut yeah trust her whatever she says about the vaccine,[]
121,emanguba,"#JusticeIsOnTheBallot #ForThePeople
she/her","Virginia, USA",3406,3460,85127,1035,A source tells  CNN that @NICKIMINAJ was offered a conversation with a doctor to clarify the efficacy and side effects of the vaccine not a visit to the White House. A White House statement is coming shortly.,[]
122,RaissaDevereux,"I'm an eclectic SF/Fantasy fan, Anglophile, and child of the 80's.","Petaluma, CA",775,659,260777,736,BREAKING NEWS: Twitter suspends Nicki Minaj‘s account for tweeting dangerous vaccine misinformation about “swollen testicles” to her legions of followers. RT IF YOU AGREE WITH TWITTER’S DECISION!,[]
123,bobprodus,"#BacktheBlue #SecondAmendment 🇺🇸                                   ‘Be honourable in all that you do, and be good, always be good.’",NJ 🤮,534,485,63853,1,Do you think the Covid-19 vaccine is safe?,[]
124,drwhovy,"Retired, Landscape Architecture 🌳, Amauter Astronomer, Attended Oakland University","Detroit, MI",135,63,52132,608,"WH official douses cold water on the Nicki invite: “As we have with others, we offered a call with Nicki Minaj and one of our doctors to answer questions she has about the safety and effectiveness of the vaccine.” https://t.co/RKc4MzfngU",[]
125,LamarWu3,"I shall govern peoples, and nations will be subject to me.",,4,0,16,4676,"Congratulations Governor @GavinNewsom on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",[]
126,BunkerBlast,"just a simple deplorable helping you to unleash your inner libertarian. you know there's one in there, just let it out! #tlot Also, level 63 geek.","Freedom Bunker, CA",1902,4267,102891,0,"'Nicki told the truth to me, Dr. Fauci lied to me': Minaj fans in Atlanta protest vaccine mandate - https://t.co/PnJo3TcG9y",[]
127,LeonLeFay,31 year old meteorology PhD student. Proudly non-affiliated and far left leaning. Pronouns are He/Him or They/Them,"Greensboro, NC",2057,703,28413,90,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
128,ctrltan,i got a billion or two and i know where tf you live ⁷✙,they / them ! rcbyf ! black,1090,1154,44527,0,@1kCORI @ASPYWRLD @barbiecoochie @NICKIMINAJ as someone who's actually taken that vaccine and understands that being vaccinated is the best thing for society to move forward its hard to conceptualize that actually happening. especially since the virus isn't reproductive so why would there be sti symptoms,[]
129,joelleololol,🐱,,329,331,2697,2805,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
130,WholeLottaBarbz,,,1101,222,1184,1,@TheRickyDavila We ain’t trust the vaccine before what she said and we still ain’t trusting it now so idk what’s y’all point 😂,[]
131,algiskndr,Dark-skinned account | Ganyu-Albedo-Aurora-Crustle main | malaise |,🏴‍☠️,902,4121,161249,6,Nicki checking someone for vaccine side effects https://t.co/Byy53LWgMD,[]
132,RouseXIXD,Just your average anti-socialist trying to get through life.,United States,376,76,1426,0,"@HelzerLethias @clandonh20 @Estivel @scrowder So is the CDC lying about the deaths, the vaccine, or whatever makes you feel better?",[]
133,Mala_yaayaa,I’m fluent in 3 languages.. English Disrespect and Facts! 🧚🏿✨✨ *Choose your player*,PHX HI NYC DC.. wherever I be,1854,702,12031,187,"At this rate, Nicki Minaj is on track to become the 2024 Republican Presidential nominee…

✅ Defends rapists
✅ Spreads vaccine disinfo
✅ Lies about social media ""censorship""",[]
134,GameDevGary,Software Engineer • 3D artist,,953,200,55932,90,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
135,Jersey_Kev,storm tracker smith. born and raised in NJ and a 4-4 Philly sports fan. Amateur Weather spotter in the Philly/NJ area,"Swedesboro, NJ",634,176,8014,0,"@benjay_martin @FoxNews The state already has your records anyway what’s the difference? It’s a vaccine just like mumps, chicken Pox, etc. they already know anyway. God forbid they know you protected yourself and others lol",[]
136,linonging,陳立農 ♡,,586,746,272197,453,Twitter has locked Nicki Minaj’s account in response to her tweets about the COVID-19 vaccine. https://t.co/esMk2ju31U,[]
137,CoogForever,"Houston, Coog Fan Forever, Retired Teacher, Disc Golf and Tennis, I love Beto!",,1699,383,95849,3364,"Anti-vaccine activist who said ""there's no epidemic"" dies of COVID - Newsweek https://t.co/SvgSwLPykS",[]
138,ParanoidLemons,I shit post 📸paranoidlemons,"Oregon, USA",113,43,1806,2805,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
139,erictherip1,carbon based life form,planet earth,1222,48,7626,325,"As One of The Highest Vaccinated Countries In The World, Why Is Israel Experiencing Record Covid Cases -- With 3 Doses of The Vaccine? https://t.co/T7bLmEr2DT",[]
140,madisonskoog,Real Estate Agent,,583,581,17110,8823,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
141,learningbirder,"Your liberty, your free speech, and property are despised by the League of Losers. Collector of oxymorons. Corporations are slavers. 5th degree Straight 😐 Face.",,927,375,26481,325,"Joe Biden failed to crush the virus.

Now, his authoritarian vaccine mandates are crushing American freedom.",[]
142,litty_vic,pop rock brain w social media access,"Orlando, FL",278,304,31641,8823,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
143,honeyginsen,gin • they/he • im just a lil man who likes the elder scrolls • eso PS4/NA || kofi: https://t.co/QyLTijDXih || pfp by @legionattack13,Vvardenfell,615,273,2737,11912,A warning to others: I got the vaccine and now my boobs are so large and luscious I’ve received 13 marriage proposals in the last 2 days. Be careful out there.,[]
144,TheWondersNatur,I am a hobbyist photographer and love being out and amongst Nature and just being at peace with the simple things that are around in Nature!,New Zealand,3164,2250,200448,736,BREAKING NEWS: Twitter suspends Nicki Minaj‘s account for tweeting dangerous vaccine misinformation about “swollen testicles” to her legions of followers. RT IF YOU AGREE WITH TWITTER’S DECISION!,[]
145,tingniverse1,ㅡยัยซูมาน ไอจะขยี้สยูให้แหลกคึ!ㅡ 🪐🤍คยองซูคนดีคนเดิม พชยหล่อมาก (เอ็นดูเตงุน) e)(o @weareoneexo ꒰ CHANSOO ꒱ #favoritexolyrics #exotransTH,ที่แท้เธออยู่ตรงนี้,472,10,9110,263,"210916 sehun 🧼💌

“those people who are working (and) those people who are studying”
“it’ll be lunch time soon”
“i took the vaccine yesterday so i was resting”
“(cutely) my arm is aching but i don’t have a fever”",[]
146,fintwitsilver,,,167,128,2719,817,"i hope this situation opens everyone’s eyes to the fact that THERE IS AN AGENDA.

the government wants to push the vaccine as much as possible &amp; anyone in their way will be censored. nicki minaj did not downplay the effectiveness of the vaccine, just asked questions. OPEN UR EYES",[]
147,riseabove_vibe,“Everyone has a plan until they get punched in the face” Mike Tyson,,1888,1482,6211,4,Nicki’s cousin’s friend’s testicles after getting the vaccine https://t.co/0gtOM8nArE,[]
148,iamcstevenson,"A few thoughts. An occasional RT. Many, many Likes. Vote, support and donate = @cherlynnforky Cardinals, Cats and Toffees","Lexington, KY",231,118,394,0,"Moderna says COVID-19 vaccine protection wanes, makes case for booster https://t.co/yGI0UM5ASr",[]
